"","ScientificName","Longitude.X","Latitude.Y"
"18085","Hyalomma truncatum",25.935377,-18.357867
"18086","Hyalomma truncatum",25.846016,-18.342461
"18087","Hyalomma truncatum",28.483117,-18.322282
"18088","Hyalomma truncatum",29.529446,-18.320098
"18089","Hyalomma truncatum",28.796649,-18.313373
"18090","Hyalomma truncatum",29.831497,-18.311213
"18091","Hyalomma truncatum",28.565111,-18.306519
"18092","Hyalomma truncatum",32.442348,-18.305763
"18093","Hyalomma truncatum",32.508066,-18.303791
"18094","Hyalomma truncatum",25.884755,-18.301108
"18095","Hyalomma truncatum",26.275803,-18.272778
"18096","Hyalomma truncatum",31.581468,-18.266287
"18097","Hyalomma truncatum",27.961667,-18.190389
"18098","Hyalomma truncatum",27.825483,-18.189757
"18099","Hyalomma truncatum",32.220183,-18.154902
"18100","Hyalomma truncatum",28.207646,-18.13944
"18101","Hyalomma truncatum",32.679852,-18.138352
"18102","Hyalomma truncatum",28.118246,-18.122204
"18103","Hyalomma truncatum",27.826166,-18.094389
"18104","Hyalomma truncatum",30.753388,-18.091025
"18105","Hyalomma truncatum",28.14892,-18.087296
"18106","Hyalomma truncatum",28.25941,-18.075145
"18107","Hyalomma truncatum",28.198796,-18.024843
"18108","Hyalomma truncatum",27.534004,-17.981307
"18109","Hyalomma truncatum",29.318005,-17.971161
"18110","Hyalomma truncatum",27.58003,-17.943622
"18111","Hyalomma truncatum",25.752651,-17.940107
"18112","Hyalomma truncatum",25.793671,-17.933604
"18113","Hyalomma truncatum",25.727114,-17.93191
"18114","Hyalomma truncatum",28.630349,-17.925842
"18115","Hyalomma truncatum",29.871689,-17.920497
"18116","Hyalomma truncatum",29.293362,-17.919872
"18117","Hyalomma truncatum",30.806672,-17.911208
"18118","Hyalomma truncatum",28.485866,-17.907809
"18119","Hyalomma truncatum",30.751452,-17.899406
"18120","Hyalomma truncatum",31.464764,-17.896998
"18121","Hyalomma truncatum",29.399,-17.885732
"18122","Hyalomma truncatum",31.589199,-17.877486
"18123","Hyalomma truncatum",25.724361,-17.874162
"18124","Hyalomma truncatum",27.96592,-17.867643
"18125","Hyalomma truncatum",28.681062,-17.865231
"18126","Hyalomma truncatum",25.793034,-17.863019
"18127","Hyalomma truncatum",27.473393,-17.860422
"18128","Hyalomma truncatum",30.756965,-17.854475
"18129","Hyalomma truncatum",32.642556,-17.848699
"18130","Hyalomma truncatum",29.0292,-17.841586
"18131","Hyalomma truncatum",32.817417,-17.841
"18132","Hyalomma truncatum",27.831144,-17.838591
"18133","Hyalomma truncatum",29.511324,-17.818578
"18134","Hyalomma truncatum",25.75107,-17.818191
"18135","Hyalomma truncatum",31.975683,-17.817092
"18136","Hyalomma truncatum",27.761131,-17.802072
"18137","Hyalomma truncatum",29.328864,-17.785961
"18138","Hyalomma truncatum",27.469485,-17.782516
"18139","Hyalomma truncatum",30.002851,-17.755219
"18140","Hyalomma truncatum",28.575311,-17.739873
"18141","Hyalomma truncatum",27.398159,-17.70384
"18142","Hyalomma truncatum",28.523356,-17.693238
"18143","Hyalomma truncatum",27.271142,-17.678444
"18144","Hyalomma truncatum",31.829078,-17.677158
"18145","Hyalomma truncatum",28.978613,-17.673956
"18146","Hyalomma truncatum",31.746219,-17.649836
"18147","Hyalomma truncatum",27.896759,-17.637727
"18148","Hyalomma truncatum",31.860512,-17.557951
"18149","Hyalomma truncatum",31.944081,-17.557776
"18150","Hyalomma truncatum",31.465268,-17.520289
"18151","Hyalomma truncatum",32.001655,-17.509087
"18152","Hyalomma truncatum",31.954003,-17.482612
"18153","Hyalomma truncatum",31.610178,-17.450345
"18154","Hyalomma truncatum",32.305747,-17.425065
"18155","Hyalomma truncatum",27.577348,-17.423053
"18156","Hyalomma truncatum",31.936445,-17.408429
"18157","Hyalomma truncatum",31.999909,-17.389055
"18158","Hyalomma truncatum",31.757836,-17.371237
"18159","Hyalomma truncatum",27.806935,-17.352941
"18160","Hyalomma truncatum",27.851983,-17.3162
"18161","Hyalomma truncatum",27.725964,-17.304555
"18162","Hyalomma truncatum",32.23275,-17.301528
"18163","Hyalomma truncatum",32.92863,-17.260677
"18164","Hyalomma truncatum",32.21525,-17.232856
"18165","Hyalomma truncatum",30.131918,-17.203326
"18166","Hyalomma truncatum",31.813965,-17.195222
"18167","Hyalomma truncatum",32.367355,-17.140933
"18168","Hyalomma truncatum",31.019403,-17.107119
"18169","Hyalomma truncatum",30.927504,-17.059683
"18170","Hyalomma truncatum",31.043113,-17.055777
"18171","Hyalomma truncatum",32.734458,-17.043073
"18172","Hyalomma truncatum",31.580334,-17.022595
"18173","Hyalomma truncatum",30.918073,-17.02032
"18174","Hyalomma truncatum",31.02893,-17.010929
"18175","Hyalomma truncatum",31.172936,-17.00788
"18176","Hyalomma truncatum",31.443864,-16.977089
"18177","Hyalomma truncatum",32.803083,-16.961417
"18178","Hyalomma truncatum",31.507294,-16.927502
"18179","Hyalomma truncatum",31.396488,-16.904841
"18180","Hyalomma truncatum",31.148404,-16.887046
"18181","Hyalomma truncatum",31.071726,-16.874386
"18182","Hyalomma truncatum",28.531386,-16.870557
"18183","Hyalomma truncatum",31.474135,-16.86988
"18184","Hyalomma truncatum",32.235371,-16.865536
"18185","Hyalomma truncatum",31.218509,-16.854849
"18186","Hyalomma truncatum",31.166479,-16.827487
"18187","Hyalomma truncatum",28.535811,-16.820186
"18188","Hyalomma truncatum",28.507447,-16.817498
"18189","Hyalomma truncatum",28.401473,-16.814058
"18190","Hyalomma truncatum",30.607093,-16.805769
"18191","Hyalomma truncatum",31.992864,-16.80103
"18192","Hyalomma truncatum",31.886834,-16.786602
"18193","Hyalomma truncatum",28.543092,-16.769811
"18194","Hyalomma truncatum",28.473104,-16.766296
"18195","Hyalomma truncatum",31.652103,-16.764204
"18196","Hyalomma truncatum",31.855574,-16.756452
"18197","Hyalomma truncatum",29.4651,-16.749565
"18198","Hyalomma truncatum",28.952232,-16.745147
"18199","Hyalomma truncatum",28.58353,-16.717538
"18200","Hyalomma truncatum",31.551816,-16.716803
"18201","Hyalomma truncatum",28.648916,-16.710077
"18202","Hyalomma truncatum",31.154426,-16.708481
"18203","Hyalomma truncatum",28.981166,-16.698393
"18204","Hyalomma truncatum",31.538599,-16.686617
"18205","Hyalomma truncatum",32.053272,-16.683706
"18206","Hyalomma truncatum",28.940701,-16.680167
"18207","Hyalomma truncatum",32.398577,-16.677488
"18208","Hyalomma truncatum",32.002176,-16.674658
"18209","Hyalomma truncatum",29.49427,-16.668019
"18210","Hyalomma truncatum",32.305836,-16.663949
"18211","Hyalomma truncatum",31.915135,-16.659276
"18212","Hyalomma truncatum",32.607589,-16.656907
"18213","Hyalomma truncatum",29.807503,-16.656376
"18214","Hyalomma truncatum",31.741077,-16.652317
"18215","Hyalomma truncatum",31.602026,-16.648032
"18216","Hyalomma truncatum",32.349302,-16.639139
"18217","Hyalomma truncatum",29.817193,-16.629806
"18218","Hyalomma truncatum",32.287788,-16.620043
"18219","Hyalomma truncatum",32.072136,-16.615003
"18220","Hyalomma truncatum",31.976609,-16.612457
"18221","Hyalomma truncatum",31.696653,-16.611213
"18222","Hyalomma truncatum",29.498643,-16.609419
"18223","Hyalomma truncatum",32.16482,-16.609315
"18224","Hyalomma truncatum",31.63518,-16.608596
"18225","Hyalomma truncatum",31.132983,-16.604157
"18226","Hyalomma truncatum",32.002141,-16.5767
"18227","Hyalomma truncatum",32.372834,-16.573175
"18228","Hyalomma truncatum",31.566199,-16.573038
"18229","Hyalomma truncatum",32.288669,-16.571521
"18230","Hyalomma truncatum",29.071966,-16.542573
"18231","Hyalomma truncatum",29.025797,-16.529855
"18232","Hyalomma truncatum",31.176256,-16.422821
"18233","Hyalomma truncatum",29.524599,-16.397001
"18234","Hyalomma truncatum",29.675866,-16.390277
"18235","Hyalomma truncatum",29.816721,-16.38449
"18236","Hyalomma truncatum",30.817382,-16.383303
"18237","Hyalomma truncatum",31.810496,-16.372979
"18238","Hyalomma truncatum",30.958271,-16.366532
"18239","Hyalomma truncatum",29.271711,-16.29686
"18240","Hyalomma truncatum",30.245713,-16.28017
"18241","Hyalomma truncatum",29.199342,-16.270472
"18242","Hyalomma truncatum",29.577272,-16.258696
"18243","Hyalomma truncatum",29.509693,-16.225894
"18244","Hyalomma truncatum",29.355325,-16.189615
"18245","Hyalomma truncatum",29.356868,-16.146605
"18246","Hyalomma truncatum",29.439009,-16.145517
"18247","Hyalomma truncatum",29.102081,-16.140736
"18248","Hyalomma truncatum",29.002375,-16.11807
"18249","Hyalomma truncatum",29.334747,-16.109136
"18250","Hyalomma truncatum",29.39813,-16.098938
"18251","Hyalomma truncatum",28.989196,-16.056795
"18252","Hyalomma truncatum",29.464071,-16.041157
"18253","Hyalomma truncatum",28.91454,-16.006631
"18254","Hyalomma truncatum",29.41003,-15.99461
"18255","Hyalomma truncatum",29.776471,-15.767887
"18256","Hyalomma truncatum",29.728511,-15.760671
"18257","Hyalomma truncatum",29.340519,-15.741364
"18258","Hyalomma truncatum",29.753706,-15.715799
"18259","Hyalomma truncatum",30.014056,-15.697873
"18260","Hyalomma truncatum",29.803934,-15.697401
"18261","Hyalomma truncatum",31.08333333,-21.85
"18262","Hyalomma truncatum",27.66666667,-19.5
"18263","Hyalomma truncatum",32.66666667,-18
"18264","Hyalomma truncatum",29.5,-16.5
