OCCURRENCE_ID,LOCATION_TYPE,ADMIN_LEVEL,GAUL_AD1,GAUL_AD2,UNIQUE_LOCATION,YEAR,LATITUDE,LONGITUDE,COUNTRY,REGION
1553,point,-999,1559,41138,1362,2009,45.6771,61.9024,Kazakhstan,Asia
1554,point,-999,1559,41138,2048508,2009,-16.8849,44.9226,Madagascar,Africa
1555,point,-999,1559,41138,2048468,2009,-18.8734,46.0059,Madagascar,Africa
1556,point,-999,1559,41138,2048552,2009,-21.4306,44.1734,Madagascar,Africa
1557,point,-999,1559,41138,2048470,2009,-13.4959,49.0622,Madagascar,Africa
1558,point,-999,1559,41138,2048530,2009,-15.4455,49.4894,Madagascar,Africa
1559,polygon,1,3022,-999,2048541,2009,-24.8562,45.7652,Madagascar,Africa
1560,polygon,1,3022,-999,2048539,2009,-18.6288,48.8598,Madagascar,Africa
1561,polygon,1,3022,-999,2048469,2009,-13.8504,48.4508,Madagascar,Africa
1562,polygon,1,3022,-999,2048481,2009,-20.5764,47.2844,Madagascar,Africa
1563,polygon,1,40766,-999,2048527,2009,-17.1327,49.1952,Madagascar,Africa
1564,polygon,1,40766,-999,2048483,2009,-20.2591,47.4442,Madagascar,Africa
1565,polygon,1,1572,-999,2048512,2009,-15.6143,46.4382,Madagascar,Africa
1566,polygon,1,3059,-999,2048459,2009,-19.8573,47.04,Madagascar,Africa
1567,point,-999,1545,40871,1456,2009,34.1452,73.2017,Pakistan,Asia
1568,point,-999,33111,40969,2069658,2009,24.8667,67.05,Pakistan,Asia
1569,point,-999,33111,40969,219,2009,42.4826,20.7459,Serbia,Asia
1570,point,-999,33111,40969,244,2009,42.4069,20.657,Serbia,Asia
1571,polygon,1,3059,-999,620,2009,42.4129,20.7944,Serbia,Asia
1572,polygon,1,3059,-999,623,2009,42.7445,20.7913,Serbia,Asia
1573,polygon,1,3059,-999,618,2009,42.6211,20.5751,Serbia,Asia
1574,polygon,1,1012387,-999,218,2009,42.6739,21.1637,Serbia,Asia
1575,polygon,1,3080,-999,617,2009,42.5037,21.1429,Serbia,Asia
1576,polygon,1,1348,-999,1040947,2009,42.3587,20.8257,Serbia,Asia
1577,polygon,1,1348,-999,677,2009,9.593,28.4374,Sudan,Africa
1578,polygon,1,1337,-999,535,2009,38.0944,69.3321,Tajikistan,Asia
1579,polygon,1,1337,-999,536,2009,37.2664,68.1337,Tajikistan,Asia
1580,polygon,1,3031,-999,1199,2009,38.03,69.58,Tajikistan,Asia
1581,point,-999,3023,27521,1155,2009,38.3075,69.6721,Tajikistan,Asia
1582,point,-999,3023,27521,1446,2009,37.9228,69.7927,Tajikistan,Asia
1583,polygon,2,315,3895,1209,2009,38.5525,69.0195,Tajikistan,Asia
1584,polygon,2,315,3895,2,2009,38.54,68.78,Tajikistan,Asia
1585,polygon,2,315,3895,537,2009,38.5093,68.2241,Tajikistan,Asia
1586,polygon,2,315,3895,2066894,2009,38.5111,68.2265,Tajikistan,Asia
1587,polygon,1,3031,-999,532,2009,38.7273,35.4801,Turkey,Europe
1588,polygon,1,3031,-999,2057567,2009,40.3009,35.8848,Turkey,Europe
1589,polygon,1,3068,-999,675,2009,41.6333,27.8796,Turkey,Europe
1590,polygon,1,2505,-999,676,2009,36.9173,31.2355,Turkey,Europe
1591,polygon,1,2505,-999,455,2009,40.2548,40.2243,Turkey,Europe
1592,polygon,1,2505,-999,632,2009,41.1312,29.2661,Turkey,Europe
1593,polygon,1,3177,-999,80,2009,41.1797,41.8174,Turkey,Europe
1594,polygon,1,3177,-999,2056781,2009,39.9216,32.8566,Turkey,Europe
1595,polygon,1,25378,-999,2057579,2009,41.0021,39.7182,Turkey,Europe
1596,point,-999,1544,40952,1018584,2009,41.2737,41.814,Turkey,Europe
1597,polygon,2,67154,67155,1018597,2009,40.6012,33.6116,Turkey,Europe
1598,polygon,2,67154,67155,626,2009,37.8407,27.8359,Turkey,Europe
1599,point,-999,3023,27516,1018607,2009,40.5973,38.595,Turkey,Europe
1600,polygon,1,25378,-999,1018617,2009,41.2047,32.6208,Turkey,Europe
1601,polygon,2,67154,67155,674,2009,39.6303,32.5898,Turkey,Europe
1602,polygon,2,2636,47597,1018589,2009,40.3884,40.2072,Turkey,Europe
1603,polygon,2,2636,47597,557,2010,40.7842,21.4136,Greece,Europe
1604,polygon,2,2953,27308,554,2010,40.0839,21.4274,Greece,Europe
1605,point,-999,3075,28150,555,2010,40.5195,21.2685,Greece,Europe
1606,point,-999,3075,28150,556,2010,40.7618,22.5264,Greece,Europe
1607,polygon,2,2277,40392,559,2010,41.0914,23.5409,Greece,Europe
1608,polygon,2,321,3944,558,2010,40.9936,22.8752,Greece,Europe
1609,polygon,2,321,3944,560,2010,41.1302,24.8864,Greece,Europe
1610,polygon,2,321,3944,561,2010,41.1498,24.1464,Greece,Europe
1611,point,-999,1541,41017,553,2010,39.6649,20.8543,Greece,Europe
1612,point,-999,1541,41017,2045943,2010,41.0814,25.5622,Greece,Europe
1613,point,-999,1541,41017,2045954,2010,39.6142,19.8248,Greece,Europe
1614,point,-999,1541,41017,1016899,2010,39.5019,20.3824,Greece,Europe
1615,point,-999,1541,41017,1016901,2010,35.0952,25.708,Greece,Europe
1616,point,-999,1541,41017,1056324,2010,36.2088,27.9327,Greece,Europe
1617,point,-999,1541,41017,1016906,2010,39.2057,26.2903,Greece,Europe
1618,point,-999,1541,41017,1016895,2010,38.0351,23.725,Greece,Europe
1619,point,-999,1541,41017,528,2010,23.038,72.5716,India,Asia
1620,polygon,1,25389,-999,566,2010,22.3005,70.7986,India,Asia
1621,polygon,1,25389,-999,39,2010,32.7004,51.0449,Iran  (Islamic Republic of),Asia
1622,polygon,1,25389,-999,1017132,2010,37.0376,43.2202,Iraq,Asia
1623,polygon,1,25389,-999,1017130,2010,33.0455,44.187,Iraq,Asia
1624,polygon,1,25389,-999,2066588,2010,43.5161,68.5168,Kazakhstan,Asia
1625,polygon,1,25389,-999,2066575,2010,42.9645,69.4775,Kazakhstan,Asia
1626,polygon,1,25389,-999,2066581,2010,41.4672,69.1672,Kazakhstan,Asia
1627,polygon,1,25389,-999,2066576,2010,41.9125,69.5737,Kazakhstan,Asia
1628,point,-999,1541,40951,2066586,2010,42.2936,70.5322,Kazakhstan,Asia
1629,point,-999,1541,41109,2066578,2010,42.5328,69.1919,Kazakhstan,Asia
1630,point,-999,1541,41109,2066582,2010,42.4153,69.7549,Kazakhstan,Asia
1631,point,-999,1541,41109,1483,2010,-26.8,19.65,Namibia,Africa
1632,point,-999,1541,41109,2052892,2010,30.1956,66.9912,Pakistan,Asia
1633,point,-999,1541,41109,1487,2010,24.9551,66.9845,Pakistan,Asia
1634,point,-999,1541,41109,1489,2010,33.1631,72.1232,Pakistan,Asia
1635,point,-999,1541,41109,1495,2010,32.9346,72.8538,Pakistan,Asia
1636,point,-999,1541,41109,12,2010,33.6122,73.0559,Pakistan,Asia
1637,point,-999,1541,41109,1490,2010,33.6401,73.0576,Pakistan,Asia
1638,point,-999,1541,41109,1494,2010,34.9237,72.8751,Pakistan,Asia
1639,point,-999,1541,40912,1500,2010,34.3338,73.2019,Pakistan,Asia
1640,point,-999,1541,40912,1501,2010,34.0766,73.2249,Pakistan,Asia
1641,point,-999,1541,40912,1231,2010,42.3891,20.4303,Serbia,Asia
1642,point,-999,1541,40912,1040936,2010,42.5935,20.863,Serbia,Asia
1643,point,-999,1541,40912,677,2010,9.593,28.4374,Sudan,Africa
1644,point,-999,1541,40912,678,2010,11.7134,28.3474,Sudan,Africa
1645,point,-999,1541,40912,532,2010,38.7273,35.4801,Turkey,Europe
1646,point,-999,1541,40912,2057490,2010,41.2928,36.3309,Turkey,Europe
1647,point,-999,1541,40912,81,2010,40.912,38.3904,Turkey,Europe
1648,polygon,1,25389,-999,632,2010,41.1312,29.2661,Turkey,Europe
1649,polygon,1,25389,-999,2056781,2010,39.9216,32.8566,Turkey,Europe
1650,polygon,1,25389,-999,2057579,2010,41.0021,39.7182,Turkey,Europe
1651,polygon,1,315,-999,456,2010,39.7442,39.4972,Turkey,Europe
1652,point,-999,1547,41053,1018584,2010,41.2737,41.814,Turkey,Europe
1653,polygon,1,315,-999,1018597,2010,40.6012,33.6116,Turkey,Europe
1654,point,-999,1547,41053,626,2010,37.8407,27.8359,Turkey,Europe
1655,point,-999,1547,40920,1018607,2010,40.5973,38.595,Turkey,Europe
1656,point,-999,1547,40920,1018617,2010,41.2047,32.6208,Turkey,Europe
1657,point,-999,1547,41133,1018589,2010,40.3884,40.2072,Turkey,Europe
1658,point,-999,1547,41133,1018626,2010,40.8574,29.8801,Turkey,Europe
1659,point,-999,1547,41133,107,2011,41.94,25.56,Bulgaria,Europe
1660,point,-999,1547,41133,108,2011,42.1436,24.7501,Bulgaria,Europe
1661,point,-999,1547,41133,109,2011,43.2722,26.9378,Bulgaria,Europe
1662,point,-999,1547,41133,2041281,2011,42.6814,26.3226,Bulgaria,Europe
1663,point,-999,1547,41133,2041293,2011,42.6784,23.3459,Bulgaria,Europe
1664,point,-999,1547,41133,2041326,2011,42.426,25.6352,Bulgaria,Europe
1665,point,-999,1547,41133,2041291,2011,41.5733,24.7055,Bulgaria,Europe
1666,point,-999,1547,40967,2041229,2011,43.4163,24.6063,Bulgaria,Europe
1667,point,-999,1547,40967,2041116,2011,42.021,23.0926,Bulgaria,Europe
1668,point,-999,1547,40940,2041209,2011,42.1919,24.3313,Bulgaria,Europe
1669,point,-999,1547,40940,2041129,2011,42.5058,27.4627,Bulgaria,Europe
1670,point,-999,1547,41129,2041172,2011,41.6329,25.377,Bulgaria,Europe
1671,point,-999,1547,41129,2041259,2011,43.8365,25.9655,Bulgaria,Europe
1672,point,-999,1547,40992,2041166,2011,42.4837,26.5038,Bulgaria,Europe
1673,point,-999,1547,40992,2046900,2011,23.0308,72.5788,India,Asia
1674,point,-999,1547,40901,528,2011,23.038,72.5716,India,Asia
1675,point,-999,1547,40901,1508,2011,22.9553,72.4221,India,Asia
1676,point,-999,1547,40910,39,2011,32.7004,51.0449,Iran  (Islamic Republic of),Asia
1677,point,-999,1547,40910,470,2011,32.8842,59.2108,Iran  (Islamic Republic of),Asia
1678,point,-999,1547,41113,1524,2011,44.2058,66.2805,Kazakhstan,Asia
1679,point,-999,1547,41113,1150,2011,23.5929,58.1719,Oman,Africa
1680,point,-999,1547,40978,2052892,2011,30.1879,67.1333,Pakistan,Asia
1681,point,-999,1547,40978,1529,2011,24.8701,67.0272,Pakistan,Asia
1682,point,-999,1547,40953,2069602,2011,33.9912,72.9327,Pakistan,Asia
1683,point,-999,1547,40953,1506,2011,-28.9985,25.0925,South Africa,Africa
1684,point,-999,1547,40923,1507,2011,-30.4126,26.8363,South Africa,Africa
1685,point,-999,1547,40923,1130,2011,13.6996,30.3662,Sudan,Africa
1686,point,-999,1547,41031,1129,2011,12.3546,29.232,Sudan,Africa
1687,point,-999,1547,41031,532,2011,38.7273,35.4801,Turkey,Europe
1688,point,-999,1547,41031,2057544,2011,39.4362,37.1338,Turkey,Europe
1689,point,-999,1547,41031,2056781,2011,39.9216,32.8566,Turkey,Europe
1690,point,-999,1547,41031,2057579,2011,41.0021,39.7182,Turkey,Europe
1691,point,-999,1547,41031,456,2011,39.7442,39.4972,Turkey,Europe
1692,point,-999,1547,41031,467,2012,34.5292,69.1727,Afghanistan,Asia
1693,point,-999,1547,41031,3032352,2012,34.5201,69.3402,Afghanistan,Asia
1694,point,-999,1547,41031,1016865,2012,41.7232,44.8132,Georgia,Asia
1695,point,-999,1547,41031,2046900,2012,22.8255,72.3675,India,Asia
1696,point,-999,1547,41031,39,2012,32.7004,51.0449,Iran  (Islamic Republic of),Asia
1697,point,-999,1547,41031,493,2012,37.0982,50.1859,Iran  (Islamic Republic of),Asia
1698,polygon,2,321,3944,484,2012,36.293,59.5981,Iran  (Islamic Republic of),Asia
1699,point,-999,1547,41031,1585,2012,46.0751,61.0977,Kazakhstan,Asia
1700,point,-999,1547,41134,1533,2012,44.6315,66.0453,Kazakhstan,Asia
1701,point,-999,1547,41134,2069577,2012,30.1,67.9333,Pakistan,Asia
1702,point,-999,1547,41069,2052939,2012,33.614,73.0556,Pakistan,Asia
1703,point,-999,1547,41069,2069575,2012,30.8132,67.2515,Pakistan,Asia
1704,point,-999,1547,40959,2069638,2012,29.9392,71.4037,Pakistan,Asia
1705,point,-999,1547,40959,2052892,2012,30.156,66.755,Pakistan,Asia
1706,point,-999,1547,41006,1589,2012,32.7225,72.9849,Pakistan,Asia
1707,point,-999,1547,41006,1564,2012,28.8932,64.4072,Pakistan,Asia
1708,point,-999,1547,41044,2069660,2012,25.0557,67.2034,Pakistan,Asia
1709,point,-999,1547,41044,2069657,2012,24.8934,67.0281,Pakistan,Asia
1710,point,-999,1547,41089,0,2012,48.7082,44.5166,Russian Federation,Asia
1711,point,-999,1547,41089,2056977,2012,40.5472,34.6948,Turkey,Europe
1712,point,-999,1547,41081,2057560,2012,40.3272,36.5474,Turkey,Europe
1713,point,-999,1547,41081,2057252,2012,41.523,33.7527,Turkey,Europe
1714,point,-999,1547,40909,2057258,2012,41.4571,33.7857,Turkey,Europe
1715,point,-999,1547,40909,456,2012,39.7442,39.4972,Turkey,Europe
1716,polygon,1,315,-999,1018624,2012,41.7221,27.3606,Turkey,Europe
1717,polygon,1,1307,-999,1018601,2012,41.6721,26.5697,Turkey,Europe
1718,polygon,1,1307,-999,219,2013,42.484,20.7442,Serbia,Asia
1719,point,-999,1547,40909,244,2013,42.4108,20.6512,Serbia,Asia
1720,point,-999,1547,40950,1231,2013,42.3881,20.4268,Serbia,Asia
1721,point,-999,1547,40950,3043067,2013,-29.1333,26.2,South Africa,Africa
